Delete,UniqueSubjNum,SubjNum,ExpName,Cat,Condition,SDtoday,FRtoday,Time,Time2,Date,DayofWeek,Month,NumSubs,SameGeNder,SameGenWhat,CellPhone,Internet,PaidPool,Late,SignUp,Age,Gender,NativeLang,SecondLang,AdditionalLang,SecondProficiency,Bilingual,AcademicYear,ExamLastWeek,ExamnextWeek,BusyDay,ClassBefore,ClassAfter,FirstExp,OtherExps,LastMealWhen,LastMealWhat,Breakfast,BreakfastWhat,Alcohol,DrinksPerWeek,CoffeeTea,Exercise,ExerciseFreq,SleepAvg,SleepLastNight,Tired,ExpDifficulty,GiveUp,MostlyGuess,1_Block,2_Block,3_Block,4_Block,Total
0,85,94,Executive Function Battery,RD,RDFirst,1,0,16.5,3LateAfternoon,2026-12-09,3_Wed,10_Oct,NA,NA,NA,0,0,Pool,0,1,21,Female,Mandarin,English,NA,2,1,2,1,0,1,1,1,1,1,5,lunch,1,grapes and coffeee,0,0,1,0,0,6,6,3,4,1,0,0.575,0.8,0.8625,0.775,0.753125
0,108,118,Executive Function Battery,RD,IIFirst,1,0,15.5,2Early Afternoon,2028-12-09,5_Fri,10_Oct,NA,NA,NA,0,0,Pool,8,1,19,Male,Mandarin,English,NA,2,1,1,0,1,0,0,0,1,0,4,rice and vegetables,1,egg toast,1,0,1,1,2,7,8,2,3,0,0,0.725,0.8625,0.9,0.8875,0.84375
0,109,119,Executive Function Battery,RD,RDFirst,1,0,15.5,2Early Afternoon,2028-12-09,5_Fri,10_Oct,NA,NA,NA,0,0,Pool,8,1,19,Male,Mandarin,English,NA,2,1,1,0,0,0,1,0,1,0,3,lunch,1,bread,0,0,1,1,1,8,12,2,3,1,0,0.6,0.8375,0.85,0.85,0.784375
0,110,120,Executive Function Battery,RD,IIFirst,1,0,9.5,1Morning,2020-12-11,2_Tue,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,18,Female,Mandarin,English,NA,3,1,1,1,1,1,0,1,0,5,1,Breakfast,1,bread and eggs,0,0,1,1,2,6,5,6,4,0,0,0.675,0.5875,0.65,0.6625,0.763651316
0,114,124,Executive Function Battery,II,IIFirst,0,1,11,1Morning,2013-12-11,1_Mon,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,17,Female,Mandarin,English,NA,3,1,1,0,1,1,1,1,0,1,1,muffin,1,eggs and fruit,0,0,1,0,0,8,9,4,4,0,0,0.5875,0.55,0.6375,0.6,0.59375
0,115,125,Executive Function Battery,RD,RDFirst,1,0,11,1Morning,2013-12-11,1_Mon,10_Oct,NA,NA,NA,NA,NA,Pool,2,1,18,Female,Mandarin,English,NA,4,1,1,0,1,0,0,0,0,1,1,Breakfast,1,Nothing,0,0,0,1,1,9,9,4,2,0,0,0.775,0.85,0.8875,0.8875,0.760197368
0,141,154,Executive Function Battery,II,IIFirst,0,1,13,2Early Afternoon,2015-12-11,4_Thu,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,19,Female,Mandarin,English,NA,2,1,1,0,1,0,1,1,0,3,2,lunch,1,bread and eggs,0,0,1,1,2,8,6,1,5,0,0,0.4625,0.5375,0.5,0.675,0.54375
0,145,159,Executive Function Battery,RD,RDFirst,1,0,16,3LateAfternoon,2015-12-11,4_Thu,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,19,Male,Mandarin,English,NA,2,1,2,0,1,0,1,0,1,2,6,bacon,1,EGGS AND BACON,0,2,1,1,1,8,NA,2,2,0,0,0.6625,0.85,0.8875,0.8875,0.709770955
0,148,162,Executive Function Battery,II,IIFirst,0,1,16,3LateAfternoon,2015-12-11,4_Thu,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,18,Male,Mandarin,English,NA,3,1,1,0,1,1,1,0,0,1,8,Fried Egg Sanwiches,1,Fried Egg Sandwiches,0,5,1,1,3,8,8,4,4,0,0,0.675,0.85,0.825,0.8375,0.796875
0,151,167,Executive Function Battery,RD,RDFirst,1,0,15.5,2Early Afternoon,2016-12-11,5_Fri,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,18,Female,Mandarin,English,NA,3,1,1,0,1,0,1,0,0,2,4,"rice, fish, egg, tofu and tomato",1,"cinnamon bread, egg and soy milk",0,0,1,1,2,6,10,3,3,0,0,0.5375,0.7125,0.8375,0.775,0.763815789
0,153,169,Executive Function Battery,RD,RDFirst,1,0,18,3LateAfternoon,2022-12-11,4_Thu,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,22,Female,Mandarin,English,NA,2,1,1,1,0,0,1,0,0,1,4,soup and fruit,1,12-12-2016,0,0,1,1,1,7,7,5,4,0,1,0.5,0.4875,0.45,0.45,0.788651316
0,155,172,Executive Function Battery,RD,IIFirst,1,0,15.5,2Early Afternoon,1933-12-11,1_Mon,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,18,Female,Mandarin,English,NA,3,1,1,0,1,1,1,0,0,1,7,rice and vegetables,1,bread,0,0,1,1,3,5,5,5,4,1,0,0.7875,0.8875,0.8,0.775,0.782730263
0,158,175,Executive Function Battery,II,RDFirst,0,1,10.5,1Morning,2027-12-11,2_Tue,10_Oct,NA,NA,NA,NA,NA,Pool,1,1,18,Female,Mandarin,English,NA,1,1,1,1,0,1,0,1,0,6,3,potatoes and sausages,0,potatoes and sausages,1,2,1,1,3,10,0,7,5,1,1,0.6375,0.675,0.6375,0.675,0.65625
0,160,177,Executive Function Battery,II,RDFirst,0,1,10.5,1Morning,2027-12-11,2_Tue,10_Oct,NA,NA,NA,NA,NA,Pool,15,1,19,Female,Mandarin,English,NA,2,1,1,1,0,0,0,1,0,2,16,rice with vegetables,0,Nothing today,0,0,1,0,0,9,7,6,3,1,0,0.65,0.675,0.625,0.75,0.675
0,167,184,Executive Function Battery,RD,RDFirst,1,0,9.5,1Morning,2028-12-11,3_Wed,10_Oct,NA,NA,NA,NA,NA,Pool,NA,1,19,Male,Mandarin,English,NA,3,1,1,1,1,1,0,0,1,0,3,Breakfast,1,bread and an apple,1,1,0,0,0,7,8,5,5,0,0,0.8625,0.8875,0.9,0.8625,0.754513889
0,169,186,Executive Function Battery,RD,RDFirst,1,0,11,1Morning,2028-12-11,3_Wed,10_Oct,NA,NA,NA,NA,NA,Pool,NA,1,18,Female,Mandarin,English,NA,0,0,1,1,1,1,1,1,0,3,1,Egg muffin,1,Egg muffin,0,0,1,0,1,6,6,7,6,0,0,0.6125,0.9,0.825,0.85,0.739453125
0,172,189,Executive Function Battery,RD,IIFirst,1,0,8.5,1Morning,2006-12-12,5_Fri,11_Nov,NA,NA,NA,NA,NA,Pool,0,1,19,Female,Mandarin,English,NA,2,1,1,1,1,1,0,1,0,2,13,rice with vegetables,0,Nothing,0,5,1,0,2,7,8,2,5,1,1,0.4625,0.7625,0.75,0.8,0.714903846
0,173,190,Executive Function Battery,II,RDFirst,0,1,11,1Morning,2010-12-12,2_Tue,11_Nov,NA,NA,NA,NA,NA,Pool,0,1,18,Female,Mandarin,English,NA,2,1,1,1,1,0,0,1,0,3,2,a bagel and coffee,1,a yogurt and a bowl of cereal,0,NA,1,1,4,7,8,4,3,1,0,0.625,0.7375,0.875,0.8625,0.775
0,174,191,Executive Function Battery,RD,IIFirst,1,0,11,1Morning,2010-12-12,2_Tue,11_Nov,NA,NA,NA,NA,NA,Pool,0,1,18,Female,Mandarin,English,NA,2,1,1,1,1,0,0,1,0,1,2,egg on toast with cheese and tomato,1,Eggs and Bacon,0,0,1,1,1,8,6,3,2,0,0,0.4625,0.6125,0.5375,0.5125,0.7375
0,184,201,Executive Function Battery,RD,IIFirst,1,0,11,1Morning,2018-12-12,3_Wed,11_Nov,NA,NA,NA,NA,NA,Pool,NA,1,18,Female,Mandarin,English,French,4,1,1,1,0,1,0,1,0,3,12,Salad,0,NA,1,1,1,1,1,3,5,6,4,0,0,0.7125,0.75,0.85,0.8375,0.7875
0,185,1,Executive Function Timing,II,Control,0,1,12,1Morning,2026-12-01,4_Thu,01_Jan,3,0,NA,0,0,Pool,0,1,18,NA,Mandarin,English,NA,NA,1,1,NA,0,NA,NA,NA,NA,4,1,Lunch,NA,Toast,NA,2,1,0,0,7,6,NA,NA,NA,NA,0.525,0.45,0.55,0.5,0.5063
0,192,26,Executive Function Timing,II,Control,0,1,16,3LateAfternoon,2027-12-01,5_Fri,01_Jan,3,1,M,0,0,Pool,0,1,22,Male,Mandarin,English,NA,2,1,1,0,1,1,1,0,0,4,4,pizza,1,Milk,0,0,1,1,2,7,8,3,1,0,1,0.5875,0.6125,0.75,0.6875,0.6594
0,202,42,Executive Function Timing,II,Control,0,1,19.5,3LateAfternoon,2001-12-02,3_Wed,02_Feb,2,1,M,0,0,Pool,0,1,19,Male,Mandarin,English,NA,2,1,1,0,1,1,1,0,0,3,8,Instant noodle,0,NA,0,0,1,1,1,7,7,6,6,1,0,0.5625,0.6875,0.6625,0.6625,0.6438
0,203,43,Executive Function Timing,II,Control,0,1,19.5,3LateAfternoon,2001-12-02,3_Wed,02_Feb,2,1,M,0,0,Pool,0,1,19,Male,Mandarin,English,NA,2,1,1,0,1,1,1,0,0,4,7,lunch,1,milk or coffee and cookies,0,0,1,0,0,8,8,2,4,0,1,0.5625,0.6375,0.625,0.7375,0.6406
0,233,152,Executive Function Timing,II,Control,0,1,16.25,3LateAfternoon,2021-12-02,3_Wed,03_Mar,3,0,NA,0,0,Pool,0,1,18,Female,Mandarin,English,NA,3,1,1,1,0,0,1,0,0,2,0.5,fried rice,0,Nthing,0,0,1,1,4,6,6,7,5,1,1,0.625,0.6375,0.6875,0.6125,0.6406
0,257,263,Executive Function Timing,RD,Control,1,0,18,3LateAfternoon,2004-12-04,3_Wed,04_Apr,4,0,NA,0,0,Pool,0,1,19,Male,Mandarin,English,NA,4,1,1,0,0,0,1,0,0,5,3,Lunch,1,yogurt and graNla,1,1,1,0,0,8,6,4,2,1,0,0.7875,0.925,0.8875,0.9,0.875
0,272,38,Executive Function Timing 2,II,Control,0,1,14,2Early Afternoon,2004-12-06,1_Mon,05_May,3,0,NA,0,0,Paid,0,1,19,Male,Mandarin,Japanese,French,2,1,1,0,0,1,0,0,0,6,3,Bagel and egg,1,"Milk, Bread",0,0,0,1,2,7,9,3,2,0,0,0.6125,0.7375,0.925,0.925,0.8
0,284,77,Executive Function Timing 2,RD,Control,1,0,10.5,1Morning,2018-12-09,2_Tue,09_Sep,4,0,NA,0,0,Pool,10,1,18,Female,Mandarin,English,NA,4,1,1,0,0,1,1,0,1,0,2,breakfast,1,hashbrown,1,1,1,1,1,5,4,7,4,0,0,0.8125,0.9875,0.9125,0.9125,0.90625
0,285,85,Executive Function Timing 2,RD,Control,1,0,12.5,1Morning,2018-12-09,2_Tue,09_Sep,4,1,F,0,0,Pool,13,1,19,Female,Mandarin,English,NA,3,1,1,0,0,0,0,1,1,0,18,congee (rice soup),0,none,0,0,0,0,0,6,8,3,2,0,0,0.825,0.9625,0.9125,0.9125,0.903125
0,347,46,PMC,II,Control,0,1,9,1Morning,2029-12-03,4_Thu,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,21,Female,Mandarin,English,NA,2,1,3,0,0,0,0,0,0,5,10,rice,0,NA,1,1,1,0,NA,8,4,3,3,0,NA,0.575,0.575,0.6375,0.675,0.6156
0,359,58,PMC,II,Control,0,1,9,1Morning,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,18,Female,Mandarin,English,NA,2,1,1,1,0,1,0,1,0,4,1,breakfast,1,cereal,0,0,1,1,1,7,6,4,2,0,0,0.5,0.5375,0.425,0.475,0.4844
0,361,60,PMC,II,Control,0,1,9,1Morning,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Male,Mandarin,English,NA,4,1,1,0,1,1,0,0,0,3,12,roast chicken,1,Nthing,0,NA,0,0,NA,7,6,6,6,1,0,0.5375,0.625,0.6625,0.625,0.6125
0,371,73,PMC,RD,Control,1,0,10,1Morning,2024-12-04,2_Tue,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Male,Mandarin,English,NA,4,1,1,1,1,1,0,0,0,1,7,sandwich,0,NA,1,5,1,1,6,8,6,5,3,0,0,0.7,0.775,0.775,0.8125,0.7656
0,376,79,PMC,RD,Control,1,0,10,1Morning,2026-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,18,Female,Mandarin,English,NA,3,1,1,1,1,0,0,0,0,6,10,pasta and veggies,1,eggs and fruit,1,2,1,1,2,6,4,6,1,0,0,0.6125,0.85,0.8625,0.8,0.7813
0,378,81,PMC,RD,Control,1,0,11,1Morning,2026-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,21,Female,Mandarin,English,NA,2,1,1,1,0,1,0,0,0,3,16,Pizza,0,NA,1,0,1,0,NA,7,5,5,4,0,0,0.525,0.7875,0.8125,0.8125,0.7344
0,331,28,PMC,II,Control,0,1,12,1Morning,2006-11-21,2_Tue,03_Mar,NA,NA,NA,0,0,Pool,NA,NA,18,Male,Mandarin,English,NA,4,1,1,1,1,1,0,1,0,2,3,Steak Sandwich,0,NA,1,1,0,1,5,9,9,4,1,0,0,0.5625,0.5,0.6125,0.575,0.5625
0,363,64,PMC,II,Control,0,1,15,2Early Afternoon,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,18,Female,Mandarin,English,NA,3,1,1,0,0,1,0,1,0,5,3,sushi,1,cereal,1,0,1,1,1,6,6,7,7,1,1,0.5625,0.5125,0.6375,0.475,0.5469
0,364,66,PMC,II,Control,0,1,15,2Early Afternoon,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,18,Female,Mandarin,English,NA,4,1,1,0,0,0,0,0,1,0,1,rice and chicken,0,NA,1,0,1,1,3,8,8,1,5,1,0,0.5875,0.625,0.4625,0.55,0.5563
0,366,68,PMC,II,Control,0,1,15,2Early Afternoon,2005-12-04,4_Thu,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,21,Female,Mandarin,English,Korean,4,1,4,1,0,0,1,0,0,4,6,soy milk,1,soy milk,NA,1,1,1,3,6,6,5,2,1,0,0.475,0.675,0.5125,0.5375,0.55
0,387,104,Verbal Over Stim,RD,Control,1,0,11.5,1Morning,2013-12-01,5_Fri,01_Jan,3,1,M,0,0,Pool,0,1,18,Male,Mandarin,English,NA,4,1,1,NA,1,0,0,0,0,2,19,"Steak, pasta, veggies",0,NA,1,1.5,1,1,2,7.5,8,3,1,0,0,0.85,0.9,0.875,0.8625,0.8719
0,392,113,Verbal Over Stim,RD,Control,1,0,12,1Morning,2019-12-01,4_Thu,01_Jan,3,0,NA,0,0,Pool,0,1,18,Female,Mandarin,English,NA,2.67,1,1,0,0,1,1,0,0,2,10,Spaghetti,0,NA,0,2,0,0,NA,7,6,5,2,1,1,0.8375,0.875,0.875,0.8875,0.8688
0,435,121,Verbal Over Strategy,RD,Control,1,0,16.33,3LateAfternoon,2007-12-02,2_Tue,01_Jan,1,0,NA,0,0,Pool,0,1,18,Male,Mandarin,English,NA,4,1,1,1,1,0,1,0,0,3,7,Breakfast,1,Eggs and Hashbrown,1,5,1,1,4,8,6,7,5,0,0,0.7375,0.825,0.925,0.9375,0.8563
0,474,39,WCST Exec Fcn,RD,RDFirst,1,1,20,3LateAfternoon,2020-11-09,2_Tue,09_Sep,3,1,F,0,0,Pool,0,1,18,Female,Mandarin,English,NA,4,1,1,0,0,1,1,0,0,1,2,Turkey sandwich,0,NA,0,0,1,1,1,6,5,2,NA,NA,NA,0.5875,0.8125,0.8125,0.85,0.7656
0,482,47,WCST Exec Fcn,RD,RDFirst,1,1,15.5,2Early Afternoon,2029-11-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,19,Female,Mandarin,English,NA,2.67,1,1,0,1,1,1,0,0,3,5,Bagel,1,Bagel,0,0,1,0,0,6,7,5,NA,NA,NA,0.5875,0.7625,0.7875,0.95,0.7719
0,484,49,WCST Exec Fcn,RD,RDFirst,1,1,15.5,2Early Afternoon,2029-11-09,4_Thu,09_Sep,4,0,NA,0,0,Pool,0,1,18,Male,Mandarin,English,NA,4,1,1,0,0,1,1,0,0,5,0.1,"Cream cheese bagel, timbits",1,Eggs and bacon sandwich,1,15,0,1,1.5,5.5,5,6,NA,NA,NA,0.5875,0.75,0.7875,0.825,0.7375
0,491,56,WCST Exec Fcn,II,IIFirst,1,1,9.5,1Morning,2003-11-10,1_Mon,10_Oct,4,0,NA,0,0,Pool,0,1,20,Female,Mandarin,English,NA,2.67,1,1,0,0,0,0,1,0,2,11,Chinese food,1,NA,0,0,1,1,2,7,6,4,NA,NA,NA,0.65,0.675,0.7375,0.7875,0.7125
0,501,66,WCST Exec Fcn,II,IIFirst,1,1,14.5,2Early Afternoon,2003-11-10,1_Mon,10_Oct,4,0,NA,0,0,Pool,0,1,18,Female,Mandarin,English,NA,0,1,1,0,0,1,1,0,1,0,1,Man chu wok,1,NA,0,0,1,1,2,5,4,5.5,NA,NA,NA,0.65,0.775,0.7,0.675,0.7
0,204,48,Executive Function Timing,II,Control,0,1,15.25,2Early Afternoon,2002-12-02,4_Thu,02_Feb,4,0,NA,0,0,Pool,0,1,NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7125,0.675,0.6875,0.6875,0.6906
0,206,50,Executive Function Timing,II,Control,0,1,15.25,2Early Afternoon,2002-12-02,4_Thu,02_Feb,4,0,NA,0,0,Pool,0,1,NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725,0.675,0.6875,0.7625,0.7125
0,207,51,Executive Function Timing,II,Control,0,1,15.25,2Early Afternoon,2002-12-02,4_Thu,02_Feb,4,0,NA,0,0,Pool,0,1,NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.6875,0.675,0.675,0.6469
0,218,98,Executive Function Timing,RD,Control,1,0,16,3LateAfternoon,2002-12-03,5_Fri,03_Mar,3,0,NA,0,0,Pool,0,1,NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.9125,0.8375,0.825,0.8563
0,219,99,Executive Function Timing,RD,Control,1,0,16,3LateAfternoon,2002-12-03,5_Fri,03_Mar,3,0,NA,0,0,Pool,0,1,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4875,0.8,0.675,0.7625,0.6813
0,250,218,Executive Function Timing,RD,Control,1,0,14.5,2Early Afternoon,2002-12-04,1_Mon,04_Apr,4,0,NA,0,0,Pool,0,1,NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.875,0.925,0.8875,0.8469
0,273,39,Executive Function Timing 2,II,Control,0,1,14,2Early Afternoon,2004-12-06,1_Mon,05_May,3,0,NA,0,0,Paid,9,1,20,Female,NA,None,NA,0,0,2,1,0,1,0,0,1,0,2,"yogurt, wheat thins and marble cheese",1,2 boiled eggs a cup of peppermint tea,0,0,1,1,3,8,5,4,4,1,0,0.575,0.675,0.65,0.7625,0.665625
0,383,96,Verbal Over Stim,II,Control,0,1,13,2Early Afternoon,2012-12-01,4_Thu,01_Jan,4,1,F,0,0,Pool,0,1,NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Crackers and grapes,1,Cereal,0,NA,1,0,NA,7,8,7,5,0,0,0.6625,0.775,0.7625,0.825,0.7563
0,446,11,WCST Exec Fcn,RD,RDFirst,1,1,17,3LateAfternoon,2019-11-09,1_Mon,09_Sep,4,1,M,0,0,Pool,3,1,18,Male,NA,None,NA,0,0,1,0,0,0,0,0,0,2,1,Ham sandwich,1,Sausage egg sandwich,1,NA,1,1,3,8,8,3,3,0,0,0.775,0.925,0.7875,0.8875,0.8438
0,59,67,Executive Function Battery,RD,RDFirst,1,0,12.5,1Morning,2025-12-09,2_Tue,09_Sep,NA,NA,NA,0,0,Pool,0,1,18,Male,Nepali,English,NA,4,1,1,0,0,0,1,0,0,1,5,BREAKFAST.,1,BREAKFAST SANDWICH AND SOUP,0,0,1,1,2,7,5,6,4,0,0,0.7875,0.85,0.8375,0.775,0.8125
0,103,113,Executive Function Battery,II,RDFirst,0,1,15.5,2Early Afternoon,2005-12-10,5_Fri,10_Oct,NA,NA,NA,0,0,Pool,0,1,19,Female,Persian,English,"Turkish, French",3,1,1,0,1,0,1,0,0,3,NA,a salad,1,an egg and a glass of milk,1,0,1,1,1,6,7,7,4,1,0,0.5125,0.6625,0.75,0.825,0.6875
0,165,182,Executive Function Battery,II,RDFirst,0,1,14,2Early Afternoon,1934-12-11,2_Tue,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,18,Male,Polish,English,NA,4,1,1,1,1,1,1,1,0,5,6,"sandwich, apple",1,6,1,1,0,1,5,NA,NA,6,3,0,0,0.6625,0.7,0.775,0.691358,0.7072145
0,259,265,Executive Function Timing,RD,Control,1,0,18,3LateAfternoon,2004-12-04,3_Wed,04_Apr,4,0,NA,0,0,Pool,0,1,19,Male,Polish,English,NA,3,1,1,0,0,1,1,0,0,5,8,breakfast,1,mutant mass and a sandwich,0,0,0,1,6,9,8,1,1,0,0,0.6625,0.8875,0.7875,0.9,0.8094
0,5,5,Executive Function Battery,II,RDFirst,0,1,12.5,1Morning,2018-12-04,3_Wed,04_Apr,NA,NA,NA,NA,NA,Pool,0,1,19,Male,Punjabi,English,NA,4,1,1,0,1,1,0,0,0,4,5,muffin,1,muffin and milk,NA,0,1,0,0,5,2,6,5,0,0,0.5875,0.6,0.7375,0.7375,0.6656
0,16,18,Executive Function Battery,II,RDFirst,0,1,15.5,2Early Afternoon,2018-12-04,3_Wed,04_Apr,NA,NA,NA,NA,NA,Pool,0,1,18,Female,Russian,English,French,4,1,1,1,1,1,0,0,0,8,3,bagel with cream cheese,1,soup,1,1,0,1,3,8,9,3,4,0,0,0.65,0.6375,0.65,0.7125,0.6625
0,27,30,Executive Function Battery,RD,IIFirst,1,0,14.5,2Early Afternoon,2019-12-04,4_Thu,04_Apr,NA,NA,NA,NA,NA,Pool,0,1,18,Male,Russian,English,NA,4,1,1,1,1,1,1,0,0,3,3,"popcorn Chicken Bowl (Mashed potatoes, corn, cheese, gravy and popcorn chicken) and fries and vitamin water",1,oatmeal and tater tots,1,0,1,1,2,5,1,6,5,0,0,0.6875,0.825,0.8,0.7375,0.7625
0,444,9,WCST Exec Fcn,RD,RDFirst,1,1,17,3LateAfternoon,2019-11-09,1_Mon,09_Sep,4,1,M,0,0,Pool,0,1,18,Male,Russian,Belarussian,English,4,1,1,0,0,1,1,0,1,0,0,"Onion soup, salmon",1,Cereal,1,1.5,1,1,3,8.5,8.5,3,2,0,0,0.825,0.8375,0.8,0.875,0.8344
0,475,40,WCST Exec Fcn,II,IIFirst,1,1,20,3LateAfternoon,2020-11-09,2_Tue,09_Sep,3,1,F,0,0,Pool,0,1,18,Female,Russian,English,NA,4,1,1,0,0,1,0,0,0,3,1,"Sandwich, fruit",1,"Eggs, bacon",1,8,1,1,3,7,8,3,NA,NA,NA,0.625,0.6125,0.675,0.575,0.6219
0,489,54,WCST Exec Fcn,II,IIFirst,1,1,9.5,1Morning,2003-11-10,1_Mon,10_Oct,4,0,NA,0,0,Pool,0,1,19,Male,Russian,English,NA,2.67,1,1,0,0,1,0,1,0,1,1,Cereal,1,Cereal,1,1,1,1,2,6,4,3,NA,NA,NA,0.7375,0.6125,0.6,0.8,0.6875
0,3,3,Executive Function Battery,II,RDFirst,0,1,15.5,2Early Afternoon,2017-12-04,2_Tue,04_Apr,NA,NA,NA,NA,NA,Pool,2,1,18,Male,Serbian,English,NA,4,1,1,1,1,1,0,1,0,1,0.17,Subway Sandwich,1,Cereal,1,3,1,1,5,8,7,5,2,0,0,0.6375,0.6875,0.6625,0.65,0.6594
0,178,195,Executive Function Battery,II,IIFirst,0,1,14,2Early Afternoon,2010-12-12,2_Tue,11_Nov,NA,NA,NA,NA,NA,Pool,0,1,17,Female,Serbian,English,NA,4,1,1,1,1,1,1,1,1,0,2,Mac and cheese,1,bagel with cream cheese and juice,1,5,1,1,3,7,6,7,3,0,0,0.65,0.725,0.8625,0.825,0.765625
0,372,74,PMC,II,Control,0,1,10,1Morning,2024-12-04,2_Tue,04_Apr,NA,NA,NA,0,0,Pool,NA,NA,19,Male,Serbian,English,NA,4,1,1,1,1,1,0,0,0,5,1,"Banana, Rice and a Whey Protein Shake",1,Same as above.,1,0,0,1,7,8,7,5,4,0,1,0.6125,0.675,0.6,0.675,0.6406
0,12,14,Executive Function Battery,RD,IIFirst,1,0,13.5,2Early Afternoon,2020-12-04,5_Fri,04_Apr,NA,NA,NA,NA,NA,Pool,0,1,20,Male,Spanish,French,English,3,1,2,1,1,0,0,0,0,4,3,"Peanut butter on toast, and a banana and a glass of milk",1,"peanut butter on toast, and a banana and a glass of milk",1,9,1,1,4,6,6,4,5,1,0,0.7625,0.925,0.85,0.875,0.8531
0,214,80,Executive Function Timing,RD,Control,1,0,15.25,2Early Afternoon,2027-12-02,1_Mon,02_Feb,2,0,NA,0,0,Pool,0,1,19,Female,Spanish,English,NA,3,1,1,0,1,1,1,0,0,4,1.5,subway sandwish,1,Toast with juice,0,NA,0,0,NA,7,6,5,5,1,0,0.5375,0.7375,0.75,0.7625,0.6969
0,397,122,Verbal Over Stim,RD,Control,1,0,13.5,2Early Afternoon,2020-12-01,5_Fri,01_Jan,4,0,NA,0,0,Pool,0,1,20,Male,Spanish,English,NA,4,1,2,0,0,0,0,1,0,1,4,Breakfast,1,Wrap,1,5,0,1,1.5,5,8,5,1,0,1,0.6,0.75,0.675,0.8,0.7063
0,409,145,Verbal Over Stim,RD,Control,1,0,13,2Early Afternoon,2021-12-01,6_Sat,01_Jan,4,0,NA,0,0,Pool,0,1,18,Male,Spanish,English,NA,0,0,NA,0,0,1,0,0,0,2,18,Dinner,0,NA,1,2,1,1,2,6,7,3,3,0,0,0.825,0.6375,0.7875,0.775,0.7563
0,416,154,Verbal Over Stim,RD,Control,1,0,15,2Early Afternoon,2021-12-01,6_Sat,01_Jan,3,0,NA,0,0,Pool,0,1,19,Male,Spanish,English,NA,4,1,1,0,0,0,0,0,0,1,1,Lunch,1,Eggs,1,7,0,1,5,7.5,8,6,1,0,0,0.575,0.475,0.45,0.45,0.4875
0,493,58,WCST Exec Fcn,II,IIFirst,1,1,11,1Morning,2003-11-10,1_Mon,10_Oct,4,1,F,0,0,Pool,0,1,17,Female,Spanish,English,NA,2.67,1,1,0,0,0,1,0,0,3,4.5,"Toast, crackers, cheese",1,"Toat, crackers, cheese",1,2,1,1,4.5,6.5,9,3,NA,NA,NA,0.4125,0.5875,0.7125,0.625,0.5844
0,164,181,Executive Function Battery,II,RDFirst,0,1,13.5,2Early Afternoon,1934-12-11,2_Tue,10_Oct,NA,NA,NA,NA,NA,Pool,0,1,19,Male,Swiss-German,English,NA,4,1,1,1,0,1,1,0,1,0,1,"chicken burger, salad, sweet potato fries",1,cereal and milk,1,5,0,1,3,5,5,3,4,0,0,0.6875,0.7125,0.75,0.7375,0.721875
